Id,child_2020_sum,child_2025_sum,child_2030_sum,child_2035_sum,labor_2020_sum,labor_2025_sum,labor_2030_sum,labor_2035_sum,old_2020_sum,old_2025_sum,old_2030_sum,old_2035_sum
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,109.18060654114257,109.18060654114257,109.18060654114257,109.18060654114257,585.7966563046103,588.1865751439717,586.5939894921806,559.1552305904631,32.02625585634583,50.80728062234111,85.52572321442919,142.5613807686268
93,10.231271489575532,10.231271489575532,10.231271489575532,10.231271489575532,53.016057769907,53.23235450616065,53.08822054618004,50.60494422464668,3.0547277889154554,4.846099929738361,8.157613423043335,13.597788173127293
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,111.3536631299997,111.3536631299997,111.3536631299997,111.3536631299997,745.4148460051159,754.5894684058519,754.4049270959288,698.2905022159067,40.09475861637215,57.677595169766846,88.03405188359345,134.5488308249684
97,127.67025565152677,127.67025565152677,127.67025565152677,127.67025565152677,561.6485998003004,570.6555436821724,573.1805102094719,538.8090195078039,34.738819662691675,52.0225146874498,83.85633639709717,133.14498147094537
98,97.95123136036904,97.95123136036904,97.95123136036904,97.95123136036904,505.4507930529252,507.51294548927757,506.13870633336444,482.463392769635,26.03343739787735,41.30012476203039,69.52198020195117,115.8850074971361
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,231.0139490538737,231.0139490538737,231.0139490538737,231.0139490538737,1166.660975308957,1181.0204452826015,1180.731487620977,1092.9058934458315,118.36832795545949,170.27660198677796,259.8953507655396,397.21696446947715
