id,avg_dist_transportation,avg_dist_sports,avg_dist_healthcare,avg_dist_government,avg_dist_life,avg_dist_culture,avg_dist_shopping,avg_dist_tourist,avg_dist_restaurant
11588,777.0326,394.713,348.1009,596.976,494.62880000000007,1335.2441999999999,137.7924,1755.1545999999998,469.20599999999996
11589,,,,,,,,,
11590,28414.924300000002,33201.9517,30988.1723,25799.8005,26879.957400000003,32302.6227,31786.0484,22787.9178,24240.6505
11591,830.8981,869.7573,760.3199000000001,933.4531000000001,852.5331,3043.6519,480.9483,1738.6745999999998,488.40380000000005
11592,1207.4162000000001,1849.4971,1566.2355,1677.1342,1726.8025000000002,4309.0993,1460.6992,2575.2219,1399.8220999999999
11593,1819.7931,2139.0035,1787.2830999999999,1747.313,1655.3908999999999,2942.6891,996.0839,2600.2117,1253.3595
11594,1171.7385,873.4404000000001,1069.6104,1228.0344,1004.5418999999999,3302.5252,1082.8538,1141.2788,1019.7994999999999
11595,949.8209,831.6102999999999,707.2386,719.2215,902.9329,951.5583,587.1961,2028.1928,403.57280000000003
11596,1045.9375,3788.3987,2061.1256000000003,1309.3959,1694.5754000000002,5628.5828,1040.3586,2823.1487,1678.5763
11597,,,,,,,,,
11598,3355.8723,2273.6359,10363.883899999999,2756.5319,6121.7444000000005,13893.348000000002,1164.959,1853.5639999999999,825.1725
11599,717.4886,1381.5458999999998,909.4581000000001,1171.5369999999998,850.4068,1942.789,580.9062,1940.6183,581.409
11600,,,,,,,,,
11601,1231.0169,666.2949000000001,9945.3145,2904.2721,2506.5918,10752.0659,1707.4292,1304.1370000000002,689.6893
11602,10414.3613,6083.2451,11277.5208,11057.507000000001,6275.639,7768.6819000000005,10151.5605,5141.5226,2283.4234
11603,2632.3851000000004,5502.034799999999,9107.7704,739.6509,4854.9629,9842.3462,3.081,5209.8285,3.2975000000000003
11604,862.5085000000001,1326.3736000000001,1382.1664,1486.2529,1425.751,4700.3062,1019.7918999999999,1931.8743,782.6942
11605,2222.0440000000003,3068.0887,2416.0984,2863.7279,2553.0427,7643.835499999999,2394.2355,4911.5626,1453.7239
11606,795.5773,808.2937,148.53230000000002,428.55510000000004,227.7219,942.7825999999999,139.7817,1179.7855,44.601
11607,502.44629999999995,430.6127,475.41759999999994,755.6637000000001,481.9515,911.7139999999999,362.33689999999996,741.0808999999999,264.6198
11608,440.4588,573.3349000000001,163.9447,412.62260000000003,314.5999,827.2343000000001,288.25660000000005,807.7971,116.74190000000002
11609,931.8224,3754.0314,1539.8633,1354.6176,1413.6163000000001,4720.9275,1068.435,3178.1050000000005,845.2218
11610,1337.2694999999999,1452.8373,1418.7505,1590.3557999999998,1206.3817999999999,1464.0934,2004.8123,1849.3131,643.4983
11611,998.8128,1054.3432,1085.5522999999998,870.9158,1110.6979,4735.093,613.767,2126.8638,765.3521
11612,711.9902,499.5343,367.3791,599.4583,552.497,3916.4438,301.0538,1046.6639,275.6866
11613,542.8473,554.826,468.07790000000006,462.2224,415.77559999999994,1644.679,248.86010000000002,1352.9149000000002,246.08870000000002
11614,949.6133,2254.9205,2233.1654,3150.9131,1796.4989999999998,5041.2545,602.2084,4365.8595000000005,646.3334
11615,2135.3701,3672.4067000000005,2793.1603000000005,3076.8964,2035.2448,5878.0507,835.8482,3347.3957,865.7384
11616,20435.7915,15044.2182,19573.206899999997,18428.0541,17566.9317,14696.6046,19722.4127,15748.378200000001,19771.4536
11617,7134.1633,6854.068000000001,8500.1967,6289.027,2713.7949,6663.3955000000005,9217.3434,1214.6137,8630.1026
11618,563.6661,707.0732,250.3583,588.8113000000001,247.55839999999998,1790.7774000000002,188.6986,888.905,176.29149999999998
11619,863.0642,1229.5174,838.885,881.9374,759.3411,4874.5718,879.0051,1575.0940999999998,839.3003000000001
11620,2804.3943,1414.044,1788.0616000000002,966.4847000000002,2766.4885000000004,3226.2916999999998,298.969,1655.4265,160.1203
11621,2625.2423,4293.9398,3426.0112999999997,2534.9502,2197.8945,10282.7337,872.6191000000001,3584.1076999999996,821.9146000000001
11622,1412.2544,2904.3432000000003,2519.2438,1678.0186999999999,2270.9524,4017.9152000000004,2124.3488,3507.1926,1716.4233
11623,1583.2514999999999,2761.8185000000003,2329.8777999999998,1644.3830000000003,2594.5443,3526.2869999999994,2176.5019,2478.6778999999997,1862.3382000000001
11624,441.53729999999996,1453.2679,623.1364,862.0020000000001,806.4156,4192.5912,266.4114,902.6339,211.53640000000001
11625,2195.6385,2880.9413,11699.8691,2068.9035,7659.2253,16648.1555,1605.6479,2783.1705,1528.8304
11626,468.47650000000004,598.8688999999999,328.7869,856.4441,554.7971,1945.2409,302.2475,1083.8887,103.7674
11627,671.2387,305.9529,373.0347,432.2245,198.0578,1549.4243000000001,284.1024,1068.384,79.3954
11628,708.2711999999999,2034.1352,1308.7111,1073.0695,1616.2024000000001,4671.2988,868.9662000000001,1942.4283,289.2338
11629,3501.5525000000002,3376.446,3730.6675999999998,4194.9800000000005,4118.8636,8979.3402,3856.0235000000002,5904.7887,3729.8182
11630,6066.6732,5996.4222,4806.7131,5856.9593,5480.8287,12038.5236,5145.960099999999,7150.9978,5263.793299999999
11631,551.8202,898.6744000000001,263.4718,884.3537,360.4709,3055.0846,162.4417,2218.6942,186.4145
11632,836.448,749.9362,587.8989,467.71909999999997,600.934,5052.8135999999995,447.3501,1260.5505,381.6149
11633,2222.2986,3545.9171,2864.6436999999996,2250.9671,2895.4252,4893.6174,1878.1064999999999,4373.0784,2362.7731
11634,1051.4202,1703.5106,1695.6838,1053.8445,1541.4506,3569.0764000000004,795.8145000000001,1503.3926,606.5001
11635,1560.6380000000001,1828.7769,5086.2731,2989.929,1801.9888999999998,7853.4763,1221.0874,3672.2216999999996,1252.5353
11636,1055.3826000000001,1085.1126,169.5931,879.9833000000001,214.7016,2428.5564999999997,21.2017,1419.5411,24.8192
11637,4190.213900000001,3102.6,4027.2589,4180.7182999999995,4103.0762,3597.1197,4486.350100000001,3035.4583,4354.5226
11638,646.2945,581.3071,314.0461,995.0856,484.0314,1280.8345,357.10360000000003,514.7927999999999,564.3485000000001
11639,677.6461,1510.4405000000002,657.3922,743.2395,1134.3726000000001,1815.6432,1102.7697,1327.3192999999999,842.5971999999999
11640,965.3038,445.3454,632.6297000000001,965.3552999999999,242.0718,1265.4442,289.7088,915.0818999999999,149.6533
11641,899.7148,1298.8283,1033.6298,754.9788000000001,1169.7185,3413.0273,548.2127,1747.1136999999999,449.9803
11642,3218.8262,3333.4816,5089.4262,3409.1993,4947.3032,8023.121700000001,5037.404,3813.6074,3206.4827
11643,4110.2801,4706.039,5168.9247000000005,4878.694,5281.9538,8300.1085,3931.0150999999996,5720.6613,4086.9564
11644,5594.624900000001,2605.5603,16871.143799999998,7367.0051,4329.1248,18047.6166,2145.7174999999997,6676.4035,2176.4412
11645,775.9306,1895.7792000000002,1753.8259999999998,1867.9950000000001,1925.6174999999998,3301.4197,1495.7949,2722.423,2664.9161
11646,460.23720000000003,1158.7347,708.3428,806.5901,817.6677,1661.6446,494.8104,1421.9046,502.8412
11647,780.8676,2109.6463,631.5124,1048.7699,734.5781,2989.6073,418.52139999999997,1782.7271,589.0448
11648,1057.0302,1530.5111000000002,1577.5858,1415.7588,1513.1153,3401.6544000000004,1099.1377,1730.7287000000001,1152.2511
11649,1114.3687,988.4290000000001,228.6433,1089.149,317.40369999999996,2800.9924,239.03090000000003,1087.4098,102.0706
11650,1288.5137,1923.7262999999998,1521.5208,1576.3788,1206.5166,4089.3248999999996,1117.7912000000001,1728.1920999999998,1250.522
11651,8878.564199999999,9397.3279,9913.9328,9482.8752,9651.7924,10640.5573,9654.0147,9805.5133,9808.5247
11652,536.4444,1033.386,638.3606,268.4703,624.325,2485.9255000000003,309.0711,997.3433000000001,375.36170000000004
11653,328.83140000000003,452.1307,190.8965,658.7912,271.3365,2231.5744,111.88139999999999,895.5663000000001,87.2535
11654,1970.6363000000001,4081.3002,5650.3249000000005,4604.5911,4884.2857,5845.7566,2439.192,2482.487,1197.8525
11655,1867.5339,927.1236000000001,1082.3334,1891.7684000000002,886.0683999999999,2864.8720999999996,1174.7126,2046.7092,585.8826
11656,1987.9742999999999,2035.6493000000003,2655.1633,1965.2583,2138.8879,2534.6591,3120.8757,2739.9709,2259.4406
11657,946.2738999999999,987.1173999999999,560.2019,855.5495999999999,986.3462,1893.8614000000002,409.058,966.7771,299.9792
11658,568.4541999999999,1527.7901,315.9991,1378.1383,255.9312,3633.8489,65.5479,2433.1992,13.1614
11659,,,,,,,,,
11660,969.6196,1492.9052,1761.4307000000001,1449.3998,1750.8018,2850.1636,1692.3797,1778.5327000000002,1191.9021
11661,1607.7131000000002,1045.9614,1555.0074,1334.9466,1782.8265999999999,1602.3645999999999,1683.6608,2278.8401,1465.5056
11662,1152.0452,2410.311,1415.6075,1959.337,2259.4723999999997,3921.2922,1074.0850999999998,2869.5954,870.2130999999999
11663,3659.2358999999997,4179.5441,2534.2957,2497.5973999999997,2526.3579,7384.9154,2202.9343,3353.0903,869.3771999999999
11664,910.769,1106.0187,468.12170000000003,916.8149,381.2446,2226.9236,70.64529999999999,1881.7829000000002,40.6968
11665,5272.662200000001,4884.3916,5686.1435,5816.6997,7005.250900000001,11140.581900000001,5775.3069000000005,7075.7495,6289.5088000000005
11666,,,,,,,,,
11667,1338.4977999999999,1437.2323000000001,394.3761,907.1342000000001,570.6607,2496.3817,170.64299999999997,1838.8003,70.8005
11668,2895.4268,2514.7285,2882.0404,2768.079,2965.3685,4206.5416,2477.1422,2536.4817,2417.7177
11669,2111.6257,1510.2689999999998,2354.2167,2911.2345,1610.3517,1768.4798999999998,1928.0795000000003,1732.4418999999998,1704.221
11670,2850.7563,3171.813,2201.5191999999997,3026.393,2877.8238,9054.84,3246.7151000000003,3851.3864000000003,3467.4260000000004
11671,650.8458,317.20709999999997,243.97449999999998,332.3462,184.27640000000002,4038.8207,77.66369999999999,2146.1546000000003,53.0395
11672,,,,,,,,,
11673,1509.6381000000001,2090.2256,1345.7243,1933.1159,1165.6739,3801.6684,1029.7971,2373.8229,845.2235999999999
11674,,,,,,,,,
11675,1007.5823,1988.3291000000002,430.54110000000003,1329.2814,673.352,2919.9319,420.3708,1614.5536,403.4386
11676,2192.1972,3138.0240000000003,1614.396,4555.2335,2750.4908,4348.369000000001,1576.8173,4113.5052000000005,997.3059
11677,1083.7862,1926.4950000000001,1307.3725,1687.1811000000002,2004.4047999999998,3630.1343,490.6849,2594.5734,517.5223
11678,,,,,,,,,
11679,6721.900500000001,7038.7302,6137.554300000001,5608.7258,6571.390700000001,7712.1033,7274.494499999999,5013.541200000001,3116.0414
11680,5438.600100000001,6933.8776,8225.7876,6735.9177,7145.660400000001,8612.1232,5761.222500000001,3324.1705,5692.9031
11681,,,,,,,,,
11682,4710.7136,4516.695900000001,4483.5248,5070.2428,5417.7667,7698.3385,6040.169199999999,6320.661300000001,4495.438
11683,1802.5166000000002,2360.1832999999997,2466.9547,2536.6675999999998,2277.734,2383.3764,2447.7819,2015.8634000000002,2216.5252
11684,1972.1313999999998,3483.3906,725.3968,2810.8159,867.6469999999999,6185.1151,313.1101,3080.7093999999997,285.4525
11685,,,,,,,,,
11686,6766.2337,9035.5924,10300.7232,7659.641099999999,7525.6487,12870.1838,6960.202,6786.474800000001,4596.4253
11687,39257.365399999995,40634.2055,36623.3866,31802.2704,36413.385200000004,39180.2642,37028.407300000006,35834.654200000004,26180.706700000002
11688,866.5377000000001,610.6091,393.971,826.1464,488.5714,4731.6617,525.3131000000001,2500.8545000000004,312.53599999999994
11689,1019.8785,4010.7876000000006,2377.054,1442.0474,1771.8427,6117.9456,956.5862999999999,2902.8406999999997,1736.0719000000001
11690,1194.0246,3285.3044,1462.6888,1801.7151,1862.6075,4261.4146,1286.4428,2070.7324,636.9451
11691,2456.6133999999997,2960.1974999999998,1982.9868999999999,2519.3661,2274.7222,7856.061100000001,2082.5567,3954.7104,2464.4566
11692,777.2595,455.76120000000003,661.2066,283.6615,901.1311,3034.0978,484.0585,1560.4787000000001,434.41850000000005
11693,4994.867,4741.4246,4400.9574999999995,4772.794,5490.4878,6297.4544000000005,5779.2315,5459.4998,3558.8621
11694,541.0456,535.2061,310.3254,602.8814,413.4345,807.8425,422.5111,1096.7173,556.4055999999999
11695,751.8426999999999,1049.0611000000001,481.26660000000004,600.5553,568.7203000000001,2447.0993000000003,284.45169999999996,1943.6199000000001,253.1442
11696,1941.0638,2579.1685,2309.4954,1746.409,1960.194,3148.5666,2395.8976000000002,1583.8667,2216.3022
11697,847.0705,2415.3537,699.4532,1208.8119000000002,925.643,5398.5414,358.5437,2322.8476,203.53619999999998
11698,2726.9763,2951.0191999999997,1537.1871999999998,1044.1153,1054.7962,3897.6061,501.06050000000005,2489.7862,350.2021
11699,,,,,,,,,
11700,4062.2446000000004,4066.4932,3283.2286,3095.7201,3262.9538000000002,4464.8308,3013.7809,4773.964,3805.1708
11701,2962.6902,2905.781,10884.8318,3026.0546000000004,7565.5044,15445.266,2163.829,2245.343,1983.3334
11702,1775.9355,2321.9412,951.0081,1937.7756000000002,1108.9551,3998.5065000000004,830.15,1339.5117,789.5115
11703,2347.463,2954.5429,11148.0404,2298.9502,7114.0484,16998.8882,1679.2496999999998,2934.9947,1485.0341
11704,851.9631999999999,1647.4122,1146.7626,896.7539,999.3234,2186.9927,519.5455,2039.595,478.9723
11705,3689.9375999999997,2908.1283,3415.5218,2852.4844000000003,3183.6119,5594.597,2934.1921,3165.8721,2886.9067999999997
11706,2272.1454,2798.0554,2675.0436,2218.7142,2214.8653999999997,3600.6011,2353.0744999999997,1778.4548,3117.1981
11707,7673.9565,7852.695699999999,6775.8748,7155.8964000000005,6951.1648000000005,9064.5927,6874.2528999999995,5647.4727,3588.6265
11708,1443.1794,2007.1754,1806.2833999999998,1553.5899,1614.1195,3201.5708999999997,1597.0441999999998,1572.3473,1699.6826
11709,3590.585,4516.2026,3118.9272,3008.6343,2715.1587,9647.6679,1439.3645000000001,4813.0319,1567.6753
11710,686.1409,2105.4632,1262.9074,1291.5485,1505.0575000000001,3958.6436999999996,548.2674,2814.3572,352.6436
11711,971.1698,2045.6328999999998,1169.975,1212.1582,1068.3472,2052.2123,819.3819,2125.2642,744.1767
11712,837.4039,804.6807,582.2475000000001,904.3964,809.3042,2439.3779999999997,610.0682,1777.2306,535.1682
11713,1457.6107,1800.5108,1481.9077,1086.0425,1628.3061,2380.673,1159.0205,2242.3098,1440.5928
11714,1266.036,2563.5668,955.5925,1242.0966,1245.525,5651.3958,425.3594,2246.7776000000003,360.7993
11715,1106.763,1430.4572,1181.9653,1264.7336,1603.3695,2764.5641,1073.4941999999999,1936.7995999999998,670.2083
11716,1013.1132,1030.4777,1059.8263000000002,1016.4635000000001,869.6314,7934.2952000000005,645.2698,1719.1503,410.0424
11717,738.3217999999999,365.1496,370.40209999999996,648.5852,536.0732,1066.8582000000001,433.4723,777.9782,286.745
11718,1623.6769,1219.6462999999999,550.3303,585.0020999999999,783.152,1697.2178,303.1959,1493.0044,86.11510000000001
11719,738.9386999999999,725.5188,57.76859999999999,755.2334,400.799,1636.2612000000001,104.09,645.6674,96.7565
11720,894.4931,1368.4137,355.15909999999997,574.3449,517.9703999999999,1714.641,304.9548,1501.6677,469.5255
11721,,,,,,,,,
11722,2245.9084000000003,3458.6819000000005,2765.5558,2927.2889,2619.7551,4243.3330000000005,2796.7541,2775.2609,1585.4993
11723,841.8549,475.56149999999997,242.2117,503.4856,261.6295,1890.9065999999998,239.52089999999998,812.5859,32.0604
11724,4636.8207999999995,4452.4272,2603.0704,4473.505999999999,3903.2171000000003,8743.4992,2326.7898,5423.2327000000005,2741.3728
11725,23883.1064,23935.4596,22493.5366,21461.764799999997,23075.6941,17427.7222,23220.610399999998,17065.6645,22978.1889
11726,6566.0335,7439.474,5096.1373,4646.2788,4707.4308,9989.785899999999,5181.1021,5383.8452,4648.7707
11727,699.8073999999999,1162.297,917.8417999999999,1347.6273999999999,874.5593000000001,2554.1583,738.3647,2550.1166999999996,878.1006
11728,,,,,,,,,
11729,1720.1507000000001,4056.4175000000005,2484.1254,2513.2209,2177.0559000000003,5956.5415,1977.8493999999998,2899.1765,1922.9306000000001
11730,3077.7117,2392.5243,3137.6722999999997,2758.9098,2603.5178,6399.4824,2645.6202000000003,3956.6995,2242.9851000000003
11731,610.9015,680.9622999999999,363.65549999999996,770.5045,746.0099,1049.011,277.1068,1837.5606,241.99210000000002
11732,1033.4571,1449.3636,1039.9585,1765.5214,943.5841,5985.8026,898.8662,1630.8478,798.1912
11733,1187.8874,3172.4694,1901.7529,636.7429,2237.1144,4447.6506,703.9897,2998.5112,273.5272
11734,1059.0237000000002,1092.3462,1216.3388,1461.978,1269.5485,3385.4233999999997,790.6312,3089.1765,712.5162
11735,993.9867,1299.0137,1208.8645000000001,1188.383,2004.5430000000001,2362.8693,1231.4421,2636.1153,1160.7287000000001
11736,1725.2896,2530.904,1829.5609,1345.272,1713.0573,4328.5932,1100.917,2940.7764,1130.6425
11737,630.8997999999999,1301.1687,487.2099,884.6055,396.87620000000004,2833.0859,289.5408,918.7765999999999,29.714
11738,875.8734000000001,1184.4252000000001,22.3105,1291.4247,858.4405,2407.6688,24.538000000000004,1659.9584,20.0179
11739,3459.3004,4068.7125,3798.2199,2900.8862999999997,3122.7864,4443.1771,575.5679,3880.5841,511.6445
11740,3804.3693,4909.7435,3290.708,2777.5685000000003,4239.6674,6450.7309000000005,2184.9719,4907.719,1486.8595
11741,721.057,2350.3743999999997,687.5699000000001,1618.0154,913.6406999999999,6030.1652,597.9235,2050.9064,566.7257
11742,2069.6752,2644.282,2141.3918000000003,2017.0811999999999,2767.1718,2572.8665,1525.2053,2655.9705000000004,947.1434999999999
11743,3098.6369999999997,4686.4514,2421.5604,2513.463,2645.5787,5234.292299999999,1120.3398,5289.4231,1102.6327999999999
11744,4891.0619,4888.2621,4440.3793,3619.814,4316.1901,6787.9811,4037.4269,5615.808777777777,3411.3281
11745,16455.3656,19857.940899999998,18052.424,16571.0013,15610.496600000002,20875.358,18345.4845,17573.9267,16545.3744
11746,3337.3978,2368.3940000000002,1194.3856,3660.4081000000006,2950.7568999999994,8019.657499999999,440.22120000000007,15816.510999999999,326.9904
11747,1005.1478,1550.6459,1576.5643,1513.1526,1413.1623,2167.256,1701.3925,1867.8684,1637.2937
11748,6062.1616,3783.2055,8793.3424,3150.7796000000003,5518.718800000001,3709.7439,9606.1253,3543.5029000000004,9619.855599999999
11749,1078.1577,3305.8042,878.6274999999999,974.3735,1359.3847,5643.4265,391.0857,2787.3388,293.38710000000003
11750,574.3619,1483.4739000000002,765.1398999999999,1157.3209000000002,905.3884,3668.0671,377.6303,1033.3622,119.8374
11751,815.5839,366.7106,240.77939999999998,887.9762000000001,651.725,2154.6639,142.0534,1340.5773000000002,44.6597
11752,660.6901,981.1207,967.0574,1028.3527,865.7130000000001,2229.5104,1009.3788000000001,1252.6069,783.6803
11753,452.3295,669.404,340.2593,719.2520000000001,658.0506,2185.3746,563.0265999999999,1531.9196,308.7964
11754,793.6789000000001,830.5483,642.1828,563.894,724.0667,3521.9873999999995,492.54920000000004,1309.3962999999999,158.19639999999998
11755,1473.667,5570.4800000000005,1235.3887,1775.2682,2310.1662,9173.3614,1322.3321,3481.5638999999996,1440.0192000000002
11756,866.9636,1252.691,955.9152,993.1644,956.6807999999999,2617.6534,750.1402,1003.1876,458.65
11757,1733.1303,2382.7081,1622.4795,1850.5727,1681.5162,3620.3851000000004,796.2449,3235.3745,760.9775999999999
11758,2160.0326,2737.659,1909.6177,2138.0498,2444.0522,4630.0766,1941.7984000000001,2817.6165,1752.8800999999999
11759,2019.898,2769.7974000000004,3513.4600999999993,7060.0951000000005,2148.3483,8716.4395,2232.8023000000003,7515.9818,2542.5173
11760,2554.9292,3547.1910000000003,2861.8012000000003,3335.7362000000003,2162.9753,7701.444099999999,1749.7486000000001,2976.6016,2582.4087
11761,15825.231399999999,15021.306099999998,11567.7377,19241.7751,15621.3587,12557.5141,19981.969699999998,14657.832999999999,19979.5956
11762,710.8432,424.2653,208.7675,729.2674,372.8363,714.4284,164.023,688.1893,76.1268
11763,345.8688,1266.0008,894.2360000000001,935.1115,588.4201,1888.1209999999999,414.4399,1167.7518,127.70599999999999
11764,3031.8241000000003,3355.917,3154.9473,2988.1866999999997,3250.8784,3989.4322999999995,2688.8298,4094.3003,2090.9364
11765,1246.7842,713.7576,1228.5969,1241.3411,1086.6694,1646.6748,1340.9134,1090.1860000000001,1055.5211
11766,1306.885,1516.9427,1468.4623,1688.9993000000002,1619.987,2340.8959999999997,1056.1111,2161.2154,523.8625
11767,2918.4301,4343.1486,3180.5085,2495.8278,3154.4426,7239.5769,3093.4965,5358.2954,2458.56
11768,4736.0293,2949.3370999999997,5261.092900000001,3491.5307000000003,4419.7235,4431.0244,4866.1265,4610.4283000000005,5060.532300000001
11769,491.912,541.1385,417.56989999999996,613.5287000000001,510.9923,907.3093000000001,433.7614,1566.8355,494.9165
11770,3371.6591,3643.1322,4794.7915,4761.6231,4152.697099999999,6273.0074,3836.8017999999997,3177.2911,3611.1279999999997
11771,648.6353,498.8335,211.34499999999997,444.25470000000007,143.7726,2144.0897,94.9033,1389.9022,110.5257
11772,2844.7862,10454.908800000001,2311.2024,8012.281,4403.5009,12092.281500000001,776.9388,9531.9428,692.5728999999999
11773,1694.884,2114.2659,1524.7905,2702.4662,1337.1326999999999,6886.589,1125.9149000000002,5009.5375,1359.211
11774,4295.254800000001,4812.624,3506.2767999999996,4552.6969,4670.7373,5307.8097,2738.8885999999998,2895.9757,5290.0956
11775,1237.3441,1647.2769,1544.4746,1553.6916,1604.6928,2102.8599000000004,1573.2181,1745.6429,1435.1667
11776,,,,,,,,,
11777,5451.9657,2880.8446,2779.3396000000002,6435.9826,3545.7565999999997,4203.8550000000005,1638.6734000000001,3365.1315000000004,1258.0192
11778,2344.6973000000003,1732.7964,2499.111,1990.8601999999998,3031.5809999999997,4054.8779999999997,2049.6073,2368.7886,1841.9071
11779,1497.6738,2942.2021,1147.769,2624.6565,1541.7242,3595.7201,932.5809999999999,2409.0004,956.1559
11780,1067.2059,2061.5117999999998,1112.2458000000001,1597.5886999999998,1185.7706,5947.8804,654.5274999999999,2594.2634,666.7077999999999
11781,939.5559999999999,1616.7273,462.21309999999994,903.0361,554.9126,2905.8988,237.20250000000001,1373.5499,173.1512
11782,1115.0066000000002,1223.0617,1538.8516,1591.0529999999999,1532.2495,3719.9133,831.4813,1356.5808000000002,543.816
11783,728.2079,3861.174400000001,136.6558,878.9688,344.87219999999996,5084.0702,144.1463,3351.6714999999995,130.63139999999999
11784,1058.586,1575.2168,1153.842,1155.8421,913.892,3430.4288,472.692,1737.3745,850.8498
11785,2155.3532999999998,2410.2738,10034.5334,2225.0749,7353.3405,14594.967799999999,1332.1585,3318.2029,1030.3079
11786,425.35,624.1929,66.3663,319.7199,394.82669999999996,727.7038,119.51790000000001,924.3336999999999,164.0335
11787,591.125,2010.1347,1309.1378,1135.732,1723.3030999999999,3922.7046,836.0307,1854.0749,317.9705
11788,564.9688,1719.7757000000001,666.1816000000001,694.0182,1094.3804,2555.5330000000004,498.28100000000006,1860.5628000000002,416.2871
11789,576.579,2593.6046,711.6759,1185.7757,1823.7482,8699.344000000001,753.9005,2845.2565,528.777
11790,849.8474,1435.9959999999999,653.6551000000001,753.272,922.3741,2685.676,72.164,2178.5948,43.985
11791,6649.0696,5208.365400000001,3926.2118,6293.5551,3803.5322,9459.2379,4166.9424,6870.0749,4259.597299999999
11792,3599.9741999999997,4165.1929,3531.0618999999997,4933.0004,3330.9078999999997,5516.8669,3775.0298000000003,4924.7918,2451.9346
11793,1521.4999,2479.6441,1891.3687000000002,2197.1472999999996,1890.2629000000002,3436.0159,3117.9700999999995,2606.3869,3510.1090000000004
11794,323.76599999999996,569.2845,167.51979999999998,469.74120000000005,221.5483,1451.7282,223.86640000000003,1141.6066,20.8768
11795,2570.8856,2119.9709000000003,2230.2365,2332.3149000000003,2574.4854,5480.5112,871.7572,3287.2387000000003,713.6535
11796,18708.506400000002,20702.1237,14228.2074,20151.0308,12836.943299999999,18883.0965,20367.452400000002,22544.0831,24525.285
11797,5089.4551,5752.0776,4364.8003,6250.4313999999995,4291.008,5094.04,4902.3112,5514.8508,5733.1007
11798,,,,,,,,,
11799,905.6677999999999,1133.9807,155.1855,971.8842000000001,214.31530000000004,3083.6889,203.7944,2201.3127,33.0133
11800,1120.2228,669.2854,406.7237,742.7732,405.2027,1710.3052,185.64870000000002,949.7772000000001,73.1381
11801,480.8995,563.0440000000001,612.7439,581.6566,489.5802,869.0254000000001,400.70050000000003,844.4209999999999,300.9124
11802,,,,,,,,,
11803,1136.3971999999999,1261.3173000000002,853.6105,920.2021000000001,914.9112000000001,4115.0824,687.8574000000001,1638.8944,670.4757
11804,4528.5831,4500.382100000001,7244.619099999999,5063.584,6288.148999999999,4915.1326,5000.1089,5437.3129,5157.4414
11805,1029.8004,1189.6677,932.8924999999999,1336.6596,1094.1641,2006.0961,940.7031,1892.7771,883.634
11806,2722.0017,3933.6403,2712.7905,1883.1771,1644.2773000000002,4881.0298,1938.3959,1551.6945,1779.3866999999998
11807,595.6925,1252.1287,782.3303,715.9833,781.8507999999999,1546.3953000000001,788.5648,1201.1891,752.7825
11808,1486.6199000000001,3172.2684,1114.4746,1407.6200000000001,1614.3907,3795.8599999999997,857.9062,3435.0076999999997,842.8464
11809,5590.812199999999,5801.1509,9048.3717,4353.3045,6662.2305,12043.2022,3548.8746,5814.7986,4083.6513
11810,1359.6547,1354.8297,477.83059999999995,1330.5564,464.32669999999996,6369.7202,125.47740000000002,1591.346,60.952
11811,1062.8831,2028.821,532.2568,1233.9292,654.0967,6202.3248,241.1583,3262.9647,550.9453
11812,2635.6857,2535.5341,2668.9177,2437.6024,2928.0359,5129.421899999999,2496.3116,3839.5419,2257.547
11813,1243.7553,2087.4114999999997,1522.9618,1935.3088,2119.7614000000003,3898.7239,1078.5128,2828.3033,874.3287
11814,587.1787,3951.541,1174.2101,1362.7769999999998,1255.4031,6132.2261,311.2045,2733.899,1071.4370999999999
11815,2065.1558,2089.8527000000004,1901.743,1958.9572,1861.6706000000001,3509.4902,2065.9083,3452.7516000000005,2023.4533
11816,424.813,465.0113,455.8326,426.1335,413.8094,308.8144,558.5872,776.6067,80.0788
11817,336.6014,396.4552,308.0832,482.72860000000003,322.9217,730.2252000000001,297.1094,382.9623,152.09769999999997
11818,2449.2708,3034.0765,3286.8547,3491.8449,2531.0461999999998,3576.3218,3099.2152,819.4636,3352.3849
11819,7649.6925,7597.407800000001,6751.6111,7224.9425,7251.817999999999,9050.0345,7333.796700000001,5647.4728000000005,3341.0786999999996
11820,2859.2294,4407.8535,3413.7103,3041.0122,3165.8331,7217.6545,2878.6494,4471.559200000001,2961.175
11821,939.7031,641.889,221.30349999999999,818.5701,250.62040000000002,2152.4371,116.1199,818.2130999999999,140.41299999999998
11822,802.605,675.1168,376.7785,781.9781,620.7607,1932.765,251.1023,1337.0433,203.1853
11823,749.4506,1413.7276,471.41130000000004,488.24989999999997,444.5284,2473.6932,395.8616,683.231,316.8541
11824,,,,,,,,,
11825,22553.5923,9192.0076,22733.735099999998,19548.5731,5977.6547,15645.955100000001,22930.0156,6137.0767,23388.1417
11826,521.9793,558.6256999999999,477.4079,717.5037,714.7863,977.7245999999999,618.4684,734.4746,882.7344999999999
11827,6552.2413,6787.835099999999,12069.002700000001,8247.6733,5940.6267,16006.873300000001,6955.525299999999,7097.4324,6693.2065
11828,5611.4552,8214.9257,11518.3864,6259.9948,6493.304099999999,14087.847,5676.8161,5678.1206999999995,3074.3445
11829,,,,,,,,,
